pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
,,,,-0.370,0.040,-0.040,0
,,,,-0.370,0.040,-0.040,0
,,,,-0.370,0.040,-0.040,0
,,,,-0.370,0.040,-0.040,0
,,,,-0.370,0.040,-0.040,0
1.650000,,,0,0.030,0.141,-0.157,0
2.660000,,,0,-0.020,0.111,-0.102,0
2.950000,,,0,-0.090,0.095,-0.092,0
1.880000,,,0,-0.030,0.150,-0.175,0
2.650000,,,0,-0.060,0.104,-0.114,0
3.220000,,,0,0.100,0.087,-0.085,0
5.510000,,,0,0.100,0.087,-0.085,0
2.680000,,,0,0.010,0.092,-0.104,0
1.420000,,,0,0.050,0.126,-0.142,0
0.493000,,,0,0.040,0.073,-0.089,0
5.190000,,,0,0.010,0.093,-0.104,0
3.000000,,,1,0.050,0.080,-0.080,0
1.740000,,,0,0.030,0.093,-0.095,0
1.970000,,,0,0.230,0.083,-0.079,0
2.810000,,,0,0.110,0.090,-0.091,0
4.170000,,,0,-0.050,0.104,-0.126,0
2.670000,,,0,-0.040,0.150,-0.150,0
3.440000,,,0,-0.180,0.132,-0.129,0
2.230000,,,0,0.410,0.037,-0.038,0
1.130000,,,0,-0.020,0.108,-0.109,0
1.040000,,,0,0.380,0.052,-0.053,0
3.600000,,,0,0.040,0.105,-0.123,0
2.550000,,,0,0.230,0.078,-0.073,0
2.320000,,,0,0.150,0.078,-0.084,0
3.540000,,,0,0.150,0.094,-0.091,0
1.970000,,,0,0.060,0.130,-0.138,0
1.680000,,,0,0.130,0.078,-0.111,0
1.780000,,,0,0.080,0.140,-0.149,0
3.000000,,,0,-0.010,0.127,-0.189,0
3.220000,,,0,-0.070,0.162,-0.192,0
5.870000,,,0,-0.140,0.117,-0.120,0
1.300000,,,0,-0.415,0.036,-0.036,0
1.730000,,,0,0.210,0.071,-0.076,0
2.730000,,,0,-0.170,0.112,-0.122,0
4.400000,4.500000,-3.000000,0,0.170,0.060,-0.060,0
1.640000,0.530000,-0.510000,0,0.170,0.060,-0.060,0
5.700000,1.200000,-1.200000,0,0.170,0.060,-0.060,0
0.532000,,,0,0.170,0.060,-0.060,0
1.920000,,,0,0.130,0.092,-0.084,0
2.560000,,,0,-0.040,0.107,-0.115,0
2.410000,,,0,0.170,0.056,-0.068,0
3.310000,,,0,0.230,0.077,-0.078,0
4.620000,,,0,0.230,0.077,-0.078,0
3.060000,,,0,0.040,0.094,-0.090,0
2.150000,,,0,0.000,0.092,-0.103,0
1.790000,,,0,-0.040,0.150,-0.172,0
1.540000,,,0,0.030,0.138,-0.158,0
4.170000,,,0,-0.040,0.092,-0.104,0
2.390000,,,0,0.020,0.158,-0.178,0
2.070000,,,0,-0.200,0.100,-0.100,0
2.310000,,,0,-0.070,0.149,-0.182,0
1.830000,,,0,-0.050,0.164,-0.154,0
2.860000,,,0,-0.030,0.157,-0.171,0
2.270000,,,0,0.030,0.147,-0.165,0
2.210000,,,0,0.070,0.146,-0.150,0
2.270000,,,0,-0.030,0.146,-0.168,0
2.520000,,,0,0.010,0.136,-0.173,0
1.040000,,,0,0.150,0.152,-0.158,0
2.160000,,,0,-0.060,0.151,-0.171,0
1.010000,,,0,0.140,0.147,-0.143,0
1.940000,,,0,-0.200,0.100,-0.100,0
,,,,0.070,0.139,-0.149,0
2.170000,,,0,0.080,0.145,-0.137,0
2.390000,,,0,-0.010,0.149,-0.185,0
0.684000,,,0,0.000,0.149,-0.171,0
3.980000,,,0,-0.270,0.143,-0.138,0
2.470000,,,0,-0.050,0.147,-0.177,0
1.850000,,,0,-0.020,0.087,-0.087,0
0.882000,,,0,0.060,0.143,-0.163,0
0.935000,,,0,0.070,0.157,-0.150,0
1.880000,,,0,-0.090,0.161,-0.185,0
3.370000,0.300000,-0.290000,0,0.110,0.060,-0.060,0
7.500000,,,1,0.110,0.060,-0.060,0
0.546000,,,0,0.110,0.060,-0.060,0
0.338000,,,0,0.110,0.060,-0.060,0
2.500000,,,0,0.130,0.152,-0.146,0
1.820000,,,0,-0.040,0.151,-0.164,0
0.585000,,,0,-0.050,0.143,-0.172,0
3.260000,,,0,-0.030,0.144,-0.181,0
1.620000,,,0,-0.110,0.161,-0.194,0
0.366000,,,0,0.150,0.145,-0.154,0
,,,,-0.070,0.152,-0.184,0
1.540000,,,0,-0.040,0.144,-0.160,0
0.406000,,,0,0.020,0.133,-0.167,0
1.980000,,,0,-0.010,0.144,-0.184,0
2.760000,,,0,-0.290,0.150,-0.150,0
3.920000,,,0,-0.290,0.150,-0.150,0
0.772000,,,0,0.190,0.134,-0.152,0
3.020000,,,0,0.040,0.080,-0.077,0
1.800000,,,0,-0.010,0.140,-0.172,0
0.384000,,,0,-0.100,0.167,-0.181,0
2.070000,,,0,0.000,0.134,-0.166,0
0.438000,,,0,-0.010,0.149,-0.162,0
0.743000,,,0,0.070,0.148,-0.167,0
1.250000,,,0,-0.010,0.137,-0.190,0
1.440000,,,0,-0.030,0.142,-0.181,0
0.140000,0.020000,-0.020000,0,0.110,0.030,-0.030,0
0.767000,,,0,0.040,0.135,-0.153,0
2.030000,,,0,0.000,0.149,-0.172,0
0.440000,,,0,0.000,0.143,-0.161,0
0.509000,,,0,0.050,0.139,-0.147,0
2.260000,,,0,0.090,0.142,-0.135,0
2.980000,,,0,0.070,0.073,-0.069,0
,,,,-0.060,0.155,-0.173,0
5.440000,,,0,-0.120,0.159,-0.201,0
1.950000,,,0,0.010,0.128,-0.175,0
1.950000,,,0,-0.080,0.161,-0.184,0
3.470000,,,0,-0.040,0.144,-0.192,0
1.590000,,,0,-0.040,0.158,-0.176,0
1.590000,,,0,-0.030,0.106,-0.105,0
1.010000,,,0,-0.030,0.106,-0.105,0
2.420000,,,0,-0.030,0.148,-0.181,0
0.411000,,,0,0.040,0.139,-0.157,0
1.410000,,,0,0.020,0.125,-0.164,0
1.970000,,,0,0.000,0.159,-0.167,0
5.120000,,,0,0.180,0.150,-0.150,0
2.500000,,,0,-0.120,0.155,-0.174,0
50.300000,,,0,0.060,0.135,-0.135,0
0.484000,,,0,-0.020,0.135,-0.176,0
0.493000,,,0,0.000,0.144,-0.177,0
2.230000,,,0,-0.010,0.156,-0.155,0
2.240000,,,0,0.020,0.139,-0.171,0
2.050000,,,0,0.020,0.139,-0.171,0
,,,,0.000,0.136,-0.178,0
1.670000,,,0,-0.020,0.136,-0.174,0
0.363000,,,0,-0.010,0.143,-0.166,0
1.700000,,,0,-0.090,0.157,-0.170,0
2.350000,,,0,-0.010,0.146,-0.188,0
1.640000,,,0,-0.030,0.143,-0.186,0
1.500000,,,0,-0.050,0.137,-0.195,0
,,,,0.210,0.014,-0.014,0
4.390000,,,0,0.210,0.014,-0.014,0
,,,,0.040,0.132,-0.154,0
2.860000,,,0,-0.010,0.086,-0.086,0
5.770000,,,0,-0.010,0.086,-0.086,0
2.050000,,,0,0.010,0.140,-0.160,0
1.510000,,,0,-0.170,0.110,-0.110,0
1.930000,,,0,0.070,0.144,-0.153,0
1.950000,,,0,0.030,0.174,-0.184,0
3.280000,,,0,-0.240,0.087,-0.081,0
2.390000,,,0,-0.090,0.146,-0.172,0
1.650000,,,0,-0.080,0.159,-0.190,0
0.880000,0.180000,-0.180000,0,0.420,0.110,-0.110,0
1.090000,,,0,0.030,0.135,-0.163,0
1.910000,,,0,0.070,0.137,-0.135,0
1.710000,,,0,0.070,0.157,-0.183,0
5.960000,,,0,0.010,0.093,-0.095,0
4.210000,,,0,0.000,0.103,-0.106,0
2.900000,,,0,0.060,0.132,-0.158,0
5.670000,,,0,0.090,0.096,-0.093,0
0.905000,,,0,-0.030,0.166,-0.168,0
2.370000,,,0,0.080,0.142,-0.165,0
1.810000,,,0,-0.110,0.167,-0.190,0
11.000000,0.800000,-0.900000,0,0.300,0.120,-0.120,0
1.830000,,,0,0.030,0.130,-0.161,0
4.210000,,,0,0.030,0.130,-0.161,0
2.440000,,,0,-0.060,0.156,-0.183,0
2.060000,,,0,-0.080,0.164,-0.174,0
3.400000,,,0,-0.030,0.120,-0.093,0
3.180000,,,0,0.050,0.130,-0.161,0
3.780000,,,0,-0.010,0.100,-0.108,0
5.850000,,,0,-0.010,0.100,-0.108,0
5.710000,,,0,-0.190,0.180,-0.211,0
5.290000,,,0,0.020,0.129,-0.164,0
2.420000,,,0,-0.100,0.120,-0.132,0
3.980000,,,0,-0.100,0.120,-0.132,0
2.960000,,,0,-0.100,0.120,-0.132,0
4.540000,,,0,-0.100,0.120,-0.132,0
2.710000,,,0,0.060,0.144,-0.161,0
1.100000,0.600000,-0.400000,0,-0.100,0.200,-0.200,0
1.840000,,,0,0.080,0.147,-0.166,0
4.730000,,,0,0.080,0.147,-0.166,0
3.140000,,,0,-0.090,0.146,-0.191,0
,,,,0.020,0.139,-0.162,0
5.990000,,,0,0.010,0.133,-0.155,0
4.150000,,,0,-0.060,0.145,-0.181,0
2.480000,,,0,0.040,0.145,-0.154,0
1.610000,,,0,0.090,0.148,-0.147,0
0.670000,,,0,-0.050,0.143,-0.198,0
3.700000,,,0,-0.030,0.153,-0.168,0
1.950000,,,0,0.060,0.131,-0.140,0
3.700000,,,0,0.060,0.131,-0.140,0
0.603000,0.055000,-0.055000,0,0.200,0.050,-0.050,0
2.660000,,,0,-0.010,0.135,-0.179,0
5.950000,,,0,-0.010,0.135,-0.179,0
5.090000,,,0,-0.010,0.135,-0.179,0
3.620000,,,0,0.010,0.135,-0.169,0
3.620000,,,0,0.030,0.081,-0.096,0
4.940000,,,0,0.050,0.088,-0.086,0
1.760000,,,0,0.040,0.076,-0.043,0
5.900000,,,0,-0.040,0.103,-0.100,0
5.710000,,,0,0.050,0.157,-0.164,0
4.770000,,,0,-0.170,0.091,-0.111,0
4.010000,,,0,-0.090,0.147,-0.186,0
5.090000,,,0,-0.430,0.082,-0.086,0
5.330000,0.970000,-0.930000,0,-0.180,0.080,-0.080,0
4.990000,,,0,0.050,0.089,-0.092,0
1.980000,,,0,-0.100,0.151,-0.199,0
1.730000,,,0,-0.140,0.127,-0.125,0
4.620000,,,0,0.010,0.102,-0.103,0
2.620000,,,0,-0.030,0.034,-0.034,0
4.350000,,,0,0.070,0.088,-0.062,0
,,,,-0.020,0.131,-0.133,0
2.480000,,,0,0.090,0.106,-0.103,0
5.710000,,,0,-0.090,0.105,-0.081,0
2.330000,,,0,0.050,0.126,-0.155,0
2.960000,,,0,-0.060,0.138,-0.199,0
1.430000,0.970000,-0.780000,0,-0.073,0.062,-0.009,0
0.620000,0.200000,-0.250000,0,-0.073,0.062,-0.009,0
0.090000,0.030000,-0.020000,0,-0.073,0.062,-0.009,0
0.530000,0.150000,-0.150000,0,-0.073,0.062,-0.009,0
2.860000,,,0,-0.050,0.141,-0.165,0
1.850000,,,0,0.060,0.135,-0.142,0
3.280000,,,0,0.080,0.144,-0.146,0
5.240000,,,0,0.000,0.134,-0.186,0
2.980000,,,0,0.340,0.055,-0.053,0
4.010000,,,0,-0.020,0.097,-0.107,0
5.600000,,,0,0.090,0.089,-0.075,0
2.880000,,,0,-0.020,0.140,-0.172,0
2.540000,,,0,0.030,0.128,-0.155,0
0.640000,,,0,-0.070,0.158,-0.190,0
2.080000,,,0,0.140,0.150,-0.150,0
0.270000,0.110000,-0.080000,0,-0.055,0.030,-0.030,0
1.380000,0.240000,-0.170000,0,0.040,0.080,-0.080,0
1.220000,0.230000,-0.180000,0,0.040,0.080,-0.080,0
7.040000,1.060000,-1.060000,0,0.040,0.080,-0.080,0
3.750000,0.890000,-0.970000,0,0.040,0.080,-0.080,0
5.960000,,,0,0.040,0.080,-0.080,0
5.750000,,,0,0.040,0.080,-0.080,0
2.020000,,,0,-0.090,0.158,-0.180,0
3.200000,,,0,-0.170,0.093,-0.094,0
1.520000,,,0,0.060,0.157,-0.176,0
1.390000,,,0,0.020,0.085,-0.092,0
3.330000,,,0,0.000,0.090,-0.104,0
5.750000,,,0,0.000,0.090,-0.104,0
1.980000,,,0,-0.060,0.082,-0.067,0
5.750000,,,0,0.000,0.070,-0.149,0
0.373000,,,0,-0.040,0.149,-0.187,0
4.820000,,,0,0.050,0.154,-0.207,0
1.880000,,,0,0.040,0.135,-0.152,0
6.670000,,,0,-0.180,0.100,-0.100,0
1.770000,,,0,-0.180,0.100,-0.100,0
5.960000,,,0,-0.180,0.100,-0.100,0
3.350000,,,0,0.100,0.152,-0.150,0
2.160000,,,0,0.050,0.080,-0.059,0
1.510000,,,0,0.020,0.128,-0.169,0
2.930000,,,0,-0.130,0.164,-0.193,0
2.960000,,,0,0.010,0.129,-0.159,0
1.250000,,,0,-0.030,0.039,-0.026,0
0.381000,,,0,0.160,0.160,-0.185,0
0.449000,,,0,0.020,0.139,-0.161,0
0.943000,,,0,-0.080,0.149,-0.181,0
2.100000,,,0,-0.060,0.149,-0.161,0
0.980000,0.110000,-0.160000,0,0.211,0.014,-0.014,0
0.494000,0.070000,-0.083000,0,0.211,0.014,-0.014,0
3.750000,,,0,0.211,0.014,-0.014,0
2.430000,,,0,0.211,0.014,-0.014,0
1.010000,,,0,0.211,0.014,-0.014,0
0.749000,,,0,0.090,0.132,-0.140,0
5.550000,,,0,-0.030,0.155,-0.160,0
3.750000,,,0,0.040,0.137,-0.147,0
4.390000,,,0,0.060,0.143,-0.144,0
3.500000,,,0,0.140,0.152,-0.141,0
4.540000,,,0,-0.080,0.153,-0.194,0
3.560000,,,0,-0.080,0.153,-0.194,0
5.910000,,,0,-0.120,0.121,-0.129,0
0.831000,,,0,-0.060,0.151,-0.181,0
4.610000,,,0,-0.020,0.164,-0.175,0
2.980000,,,0,0.030,0.132,-0.165,0
10.200000,,,0,-0.200,0.100,-0.100,0
4.770000,,,0,-0.200,0.100,-0.100,0
18.500000,,,0,-0.200,0.100,-0.100,0
3.950000,,,0,-0.020,0.139,-0.178,0
5.770000,,,0,0.020,0.094,-0.098,0
3.080000,,,0,-0.080,0.163,-0.185,0
3.160000,,,0,-0.180,0.097,-0.104,0
3.160000,,,0,-0.130,0.118,-0.099,0
2.070000,,,0,0.080,0.142,-0.143,0
2.130000,,,0,-0.010,0.136,-0.183,0
2.320000,,,0,-0.180,0.162,-0.204,0
2.130000,,,0,-0.060,0.152,-0.191,0
2.310000,,,0,0.290,0.068,-0.069,0
19.800000,,,0,-0.070,0.107,-0.114,0
8.440000,,,0,-0.070,0.107,-0.114,0
5.190000,,,0,-0.070,0.107,-0.114,0
2.270000,,,0,-0.070,0.107,-0.114,0
2.830000,,,0,-0.070,0.107,-0.114,0
0.914000,,,0,-0.090,0.170,-0.186,0
4.280000,,,0,-0.020,0.155,-0.165,0
2.280000,,,0,0.050,0.131,-0.162,0
4.010000,,,0,-0.240,0.120,-0.142,0
3.120000,,,0,0.010,0.146,-0.159,0
2.420000,,,0,0.000,0.136,-0.159,0
5.890000,,,0,0.150,0.148,-0.160,0
3.950000,,,0,0.150,0.079,-0.084,0
0.610000,,,0,0.120,0.102,-0.079,0
3.260000,,,0,0.000,0.101,-0.103,0
11.100000,,,0,0.000,0.101,-0.103,0
5.950000,,,0,-0.020,0.150,-0.150,0
1.600000,1.600000,-1.200000,0,0.000,0.101,-0.103,0
3.720000,,,0,0.030,0.140,-0.164,0
4.010000,,,0,-0.070,0.156,-0.173,0
2.340000,,,0,0.220,0.074,-0.068,0
3.980000,,,0,0.070,0.093,-0.079,0
0.497000,,,0,0.060,0.146,-0.158,0
0.432000,,,0,0.120,0.150,-0.142,0
0.650000,,,0,0.020,0.125,-0.175,0
1.000000,,,0,-0.040,0.106,-0.106,0
1.820000,,,0,-0.020,0.148,-0.171,0
1.710000,,,0,0.090,0.155,-0.142,0
2.700000,,,0,0.010,0.153,-0.165,0
2.810000,,,0,0.040,0.146,-0.167,0
1.970000,,,0,-0.030,0.143,-0.187,0
2.520000,,,0,0.040,0.136,-0.177,0
2.410000,,,0,-0.010,0.138,-0.177,0
4.170000,,,0,-0.070,0.160,-0.172,0
1.070000,,,0,-0.020,0.098,-0.110,0
3.100000,,,0,-0.080,0.146,-0.189,0
1.480000,,,0,0.020,0.129,-0.159,0
0.729000,0.026000,-0.026000,0,-0.170,0.030,-0.030,0
0.152000,0.019000,-0.019000,0,-0.170,0.030,-0.030,0
2.080000,,,0,-0.010,0.136,-0.167,0
1.420000,,,0,0.090,0.149,-0.150,0
3.220000,,,0,0.040,0.130,-0.163,0
1.410000,,,0,0.070,0.143,-0.139,0
1.320000,,,0,0.030,0.140,-0.170,0
1.970000,,,0,0.030,0.129,-0.159,0
4.940000,,,0,-0.030,0.144,-0.171,0
2.960000,,,0,-0.060,0.157,-0.167,0
3.350000,,,0,-0.030,0.152,-0.167,0
2.310000,,,0,0.050,0.149,-0.155,0
2.360000,,,0,0.270,0.060,-0.060,0
2.210000,,,0,0.030,0.123,-0.176,0
3.720000,,,0,0.000,0.149,-0.181,0
6.020000,,,0,-0.030,0.140,-0.165,0
3.720000,,,0,-0.130,0.105,-0.110,0
6.020000,,,0,0.050,0.088,-0.088,0
2.390000,,,0,0.110,0.083,-0.080,0
4.570000,,,0,-0.010,0.127,-0.191,0
3.560000,,,0,0.080,0.079,-0.077,0
5.750000,,,0,0.080,0.079,-0.077,0
3.780000,,,0,-0.210,0.096,-0.098,0
5.600000,,,0,0.190,0.080,-0.084,0
0.458000,,,0,0.090,0.152,-0.166,0
0.701000,,,0,0.090,0.145,-0.148,0
2.060000,,,0,-0.040,0.142,-0.163,0
1.860000,,,0,-0.030,0.134,-0.183,0
2.080000,,,0,-0.250,0.185,-0.202,0
4.500000,,,0,-0.160,0.097,-0.112,0
2.350000,,,0,-0.100,0.148,-0.168,0
2.540000,,,0,0.040,0.142,-0.156,0
4.700000,,,0,-0.060,0.115,-0.083,0
2.180000,,,0,-0.060,0.158,-0.178,0
0.420000,0.060000,-0.090000,0,0.050,0.070,-0.070,0
0.310000,0.050000,-0.060000,0,0.050,0.070,-0.070,0
4.150000,,,0,0.120,0.040,-0.040,0
5.500000,,,0,0.098,0.040,-0.040,0
3.040000,,,0,-0.010,0.150,-0.167,0
5.240000,,,0,-0.300,0.138,-0.143,0
2.340000,,,0,0.000,0.142,-0.171,0
3.180000,,,0,0.050,0.144,-0.156,0
2.350000,,,0,0.050,0.144,-0.156,0
3.750000,,,0,0.050,0.129,-0.144,0
5.040000,,,0,0.090,0.085,-0.090,0
2.980000,,,0,-0.090,0.104,-0.101,0
5.950000,,,0,-0.150,0.120,-0.100,0
5.990000,,,0,0.150,0.056,-0.063,0
4.770000,,,0,0.080,0.082,-0.075,0
0.400000,0.200000,-0.100000,0,0.110,0.070,-0.070,0
4.750000,,,0,0.120,0.084,-0.080,0
2.270000,,,0,0.030,0.056,-0.033,0
2.070000,,,0,0.020,0.130,-0.167,0
3.080000,,,0,-0.520,0.026,-0.055,0
1.360000,,,0,0.160,0.150,-0.100,0
5.190000,,,0,0.220,0.077,-0.082,0
4.660000,,,0,0.080,0.084,-0.070,0
3.780000,,,0,-0.050,0.140,-0.167,0
3.400000,,,0,-0.380,0.211,-0.186,0
3.840000,,,0,0.060,0.137,-0.129,0
2.740000,,,0,0.070,0.145,-0.133,0
8.170000,,,0,0.138,0.013,-0.013,0
1.910000,,,0,0.138,0.013,-0.013,0
3.070000,,,0,0.138,0.013,-0.013,0
2.500000,,,0,0.000,0.147,-0.191,0
1.380000,,,0,0.000,0.147,-0.191,0
2.000000,,,0,-0.120,0.161,-0.195,0
4.990000,,,0,-0.050,0.152,-0.179,0
5.190000,,,0,0.070,0.088,-0.081,0
1.830000,,,0,0.010,0.124,-0.182,0
2.610000,,,0,0.120,0.142,-0.189,0
2.650000,,,0,0.030,0.132,-0.173,0
3.900000,,,0,0.030,0.131,-0.160,0
4.310000,,,0,-0.110,0.171,-0.175,0
5.670000,,,0,-0.040,0.140,-0.183,0
7.930000,0.960000,-0.940000,0,-0.180,0.100,-0.100,0
,,,,-0.180,0.100,-0.100,0
2.950000,,,0,0.040,0.128,-0.156,0
5.440000,,,0,-0.010,0.149,-0.155,0
5.240000,,,0,-0.010,0.142,-0.157,0
2.440000,,,0,-0.020,0.153,-0.166,0
3.020000,,,0,0.010,0.149,-0.158,0
5.340000,,,0,-0.010,0.159,-0.173,0
4.870000,,,0,0.050,0.137,-0.158,0
1.430000,,,0,0.080,0.143,-0.145,0
2.200000,,,0,0.080,0.143,-0.145,0
2.790000,,,0,-0.030,0.148,-0.182,0
3.800000,,,0,-0.120,0.165,-0.201,0
1.450000,0.260000,-0.260000,0,0.340,0.070,-0.070,0
8.790000,,,0,0.340,0.070,-0.070,0
1.640000,,,0,-0.080,0.152,-0.199,0
1.820000,,,0,-0.150,0.177,-0.221,0
2.950000,,,0,0.090,0.099,-0.100,0
0.777000,,,0,-0.070,0.161,-0.196,0
2.240000,,,0,-0.110,0.161,-0.183,0
2.240000,,,0,-0.010,0.134,-0.192,0
3.350000,,,0,-0.090,0.159,-0.199,0
2.700000,,,0,-0.070,0.160,-0.197,0
3.540000,,,0,-0.020,0.129,-0.177,0
1.960000,,,0,0.010,0.144,-0.161,0
1.710000,0.370000,-0.370000,0,0.300,0.100,-0.100,0
0.452000,,,0,0.020,0.135,-0.170,0
0.840000,,,0,-0.010,0.157,-0.163,0
0.557000,,,0,0.060,0.136,-0.150,0
1.220000,,,0,0.260,0.068,-0.065,0
5.900000,,,0,0.260,0.068,-0.065,0
2.640000,,,0,0.020,0.105,-0.101,0
1.780000,,,0,0.020,0.149,-0.163,0
1.890000,,,0,0.020,0.127,-0.175,0
0.855000,,,0,-0.010,0.184,-0.177,0
3.080000,,,0,0.010,0.105,-0.109,0
1.150000,,,0,0.020,0.141,-0.154,0
2.260000,1.110000,-1.110000,0,0.040,0.070,-0.070,0
2.680000,,,0,0.020,0.157,-0.163,0
2.330000,,,0,0.050,0.108,-0.106,0
3.260000,,,0,0.010,0.100,-0.103,0
2.210000,,,0,-0.020,0.150,-0.170,0
2.960000,,,0,0.030,0.103,-0.103,0
1.620000,,,0,0.030,0.092,-0.095,0
1.250000,,,0,0.040,0.132,-0.157,0
2.590000,,,0,-0.030,0.108,-0.110,0
1.460000,,,0,-0.030,0.108,-0.110,0
3.200000,,,0,0.130,0.133,-0.211,0
3.980000,,,0,0.130,0.133,-0.211,0
3.060000,,,0,0.220,0.051,-0.048,0
5.310000,,,0,0.220,0.051,-0.048,0
5.440000,3.480000,-3.480000,0,-0.200,0.070,-0.070,0
,,,,-0.200,0.070,-0.070,0
2.260000,,,0,0.040,0.090,-0.090,0
2.950000,,,0,-0.060,0.157,-0.177,0
1.070000,,,0,0.040,0.143,-0.158,0
3.280000,,,0,-0.060,0.113,-0.096,0
4.390000,,,0,0.070,0.077,-0.080,0
4.730000,,,0,0.070,0.147,-0.168,0
1.320000,,,0,0.070,0.156,-0.162,0
2.250000,,,0,-0.010,0.153,-0.163,0
1.900000,,,0,-0.010,0.145,-0.193,0
2.140000,,,0,-0.020,0.147,-0.167,0
2.180000,1.210000,-1.210000,0,0.180,0.070,-0.070,0
2.200000,,,0,0.010,0.092,-0.089,0
2.650000,,,0,0.010,0.146,-0.178,0
2.740000,,,0,0.050,0.086,-0.081,0
2.580000,,,0,0.120,0.072,-0.081,0
2.960000,,,0,0.040,0.104,-0.105,0
1.900000,,,0,0.000,0.098,-0.111,0
2.580000,,,0,0.040,0.096,-0.101,0
1.700000,,,0,0.010,0.104,-0.102,0
3.060000,,,0,-0.320,0.103,-0.095,0
2.810000,,,0,0.010,0.149,-0.175,0
10.900000,2.820000,-2.820000,0,0.180,0.070,-0.070,0
2.270000,,,0,0.010,0.134,-0.173,0
4.540000,,,0,0.010,0.134,-0.173,0
2.340000,,,0,-0.250,0.099,-0.121,0
4.210000,,,0,-0.040,0.101,-0.098,0
1.910000,,,0,0.030,0.090,-0.094,0
4.280000,,,0,-0.130,0.098,-0.098,0
2.160000,,,0,-0.070,0.148,-0.170,0
3.240000,,,0,0.030,0.131,-0.155,0
5.290000,,,0,0.050,0.081,-0.077,0
2.640000,,,0,0.070,0.142,-0.149,0
2.610000,,,0,0.050,0.091,-0.068,0
9.600000,2.400000,-1.800000,0,0.040,0.170,-0.170,0
3.210000,,,0,,,,
3.600000,1.400000,-1.500000,0,-0.460,0.260,-0.260,0
4.570000,0.770000,-0.850000,0,-0.460,0.260,-0.260,0
2.950000,0.790000,-0.510000,0,-0.460,0.260,-0.260,0
4.430000,,,0,-0.460,0.260,-0.260,0
8.040000,0.840000,-0.800000,0,-0.262,0.104,-0.104,0
6.070000,0.810000,-0.740000,0,-0.262,0.104,-0.104,0
6.670000,1.030000,-0.890000,0,-0.130,0.190,-0.190,0
6.000000,,,1,,,,
10.600000,,,1,,,,
,,,,-0.120,0.090,-0.090,0
5.590000,,,0,,,,
1.700000,0.300000,-0.300000,0,0.410,0.160,-0.160,0
5.710000,,,0,-0.090,0.190,-0.190,0
2.650000,,,0,-0.090,0.190,-0.190,0
,,,,-0.028,0.089,-0.089,0
,,,,-0.028,0.089,-0.089,0
1.430000,,,0,-0.050,0.160,-0.160,0
7.100000,1.200000,-1.100000,0,-0.340,0.090,-0.090,0
5.570000,0.680000,-0.600000,0,-0.340,0.090,-0.090,0
6.100000,1.800000,-1.500000,0,0.280,0.110,-0.130,0
3.900000,1.000000,-0.900000,0,0.280,0.110,-0.130,0
1.536000,0.123000,-0.123000,0,0.270,0.030,-0.030,0
,,,,0.260,0.010,-0.010,0
,,,,0.260,0.010,-0.010,0
1.400000,0.400000,-0.400000,0,,,,
1.500000,0.900000,-0.900000,0,0.150,0.150,-0.150,0
1.070000,,,0,0.000,,,0
4.190000,,,0,,,,
1.210000,,,0,,,,
0.925000,,,0,,,,
3.250000,,,0,,,,
1.730000,,,0,,,,
0.413000,,,0,,,,
1.980000,,,0,,,,
10.100000,,,0,,,,
0.326000,,,0,,,,
1.890000,,,0,,,,
0.346000,,,0,,,,
1.050000,,,0,,,,
0.767000,,,0,,,,
1.180000,,,0,,,,
1.140000,,,0,,,,
3.840000,,,0,,,,
10.600000,,,0,,,,
7.420000,,,0,,,,
2.410000,,,0,,,,
2.080000,,,0,,,,
4.190000,,,0,,,,
0.700000,,,0,,,,
2.130000,,,0,,,,
0.392000,,,0,,,,
17.300000,,,0,,,,
1.620000,,,0,,,,
3.000000,,,0,,,,
0.372000,,,0,,,,
24.000000,,,0,,,,
5.700000,,,0,-0.020,,,0
1.620000,,,0,-0.020,0.130,-0.130,0
0.300000,,,0,0.023,0.015,-0.015,0
0.255000,,,0,0.030,0.050,-0.050,0
0.275000,,,0,-0.046,0.018,-0.018,0
0.420000,0.590000,-0.280000,0,0.000,,,0
1.430000,0.354000,-0.404000,0,-0.020,0.120,-0.120,0
0.780000,0.210000,-0.170000,0,0.220,0.080,-0.080,0
0.223000,0.029000,-0.029000,0,-0.030,0.110,-0.110,0
4.020000,0.550000,-0.550000,0,0.250,0.170,-0.170,0
1.395000,0.333000,-0.333000,0,0.100,0.030,-0.030,0
0.740000,0.110000,-0.100000,0,0.150,0.100,-0.100,0
0.380000,0.190000,-0.120000,0,0.350,0.100,-0.100,0
0.500000,0.270000,-0.170000,0,0.150,0.100,-0.100,0
0.280000,0.250000,-0.120000,0,0.150,0.100,-0.100,0
0.226000,0.040000,-0.038000,0,-0.060,0.090,-0.090,0
3.020000,,,0,0.150,0.080,-0.080,0
1.250000,0.150000,-0.150000,0,-0.260,0.070,-0.070,0
0.374000,,,0,-0.260,0.110,-0.110,0
0.360000,,,0,0.270,0.180,-0.030,0
0.740000,,,0,0.120,0.050,-0.050,0
0.310000,0.410000,-0.150000,0,0.120,0.150,-0.150,0
3.450000,0.950000,-0.950000,0,-0.280,0.100,-0.100,0
0.194000,,,0,0.120,0.100,-0.100,0
